Console,Name,Publisher,Developer,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Rating,Ratings Count,Genres,Has Score,Rating Category
PS3,MLB 10: The Show,Sony Computer Entertainment,SCEA San Diego Studios,0.0,730000.0,670000.0,0.0,0.0,60000.0,2010-03-02,3.0,11.0,Sports,1,Bom
PS3,Pirates of the Caribbean: At World's End,Disney Interactive Studios,Eurocom Entertainment Software,0.0,730000.0,170000.0,410000.0,0.0,150000.0,2007-05-22,3.47,75.0,"Adventure, Action",1,Bom
PS4,MLB 14 The Show,Sony Computer Entertainment,SCE San Diego Studio,0.0,730000.0,590000.0,0.0,0.0,140000.0,2014-05-06,,,Unknown,0,Sem Avaliação
PS3,Brink,Bethesda Softworks,Splash Damage,0.0,730000.0,290000.0,320000.0,10000.0,120000.0,2011-05-10,2.72,405.0,"Shooter, Action",1,Regular
PS4,Deus Ex: Mankind Divided,Square Enix,Eidos Montreal,0.0,720000.0,250000.0,340000.0,10000.0,120000.0,2016-08-23,3.96,2000.0,"Action, RPG",1,Bom
PS3,Blur,Activision,Bizarre Creations,0.0,720000.0,220000.0,370000.0,20000.0,120000.0,2010-05-25,3.93,175.0,"Racing, Arcade",1,Bom
PS3,MLB 09: The Show,Sony Computer Entertainment,SCE San Diego Studio,0.0,720000.0,660000.0,0.0,0.0,60000.0,2009-03-03,0.0,4.0,Sports,1,Ruim
PS4,WipEout Omega Collection,Sony Interactive Entertainment,Clever Beans / EPOS Game Studios,0.0,720000.0,120000.0,490000.0,0.0,110000.0,2017-06-06,3.55,292.0,Racing,1,Bom
PS4,The LEGO Movie Videogame,Warner Bros. Interactive Entertainment,TT Fusion,0.0,710000.0,260000.0,320000.0,10000.0,110000.0,2014-02-07,,,Unknown,0,Sem Avaliação
PS3,Catherine,Atlus,Atlus,0.0,710000.0,300000.0,150000.0,200000.0,60000.0,2011-07-26,4.14,499.0,"Adventure, Action, RPG, Puzzle",1,Excelente
PS3,Dynasty Warriors 6,KOEI,Omega Force,0.0,710000.0,180000.0,70000.0,410000.0,40000.0,2008-02-19,3.57,44.0,Action,1,Bom
PS4,Astro Bot Rescue Mission,Sony Interactive Entertainment,SIE Japan Studio,0.0,710000.0,220000.0,360000.0,20000.0,110000.0,2018-10-02,4.24,163.0,Adventure,1,Excelente
PS4,SoulCalibur VI,Bandai Namco Games,Project Soul,1440000.0,710000.0,440000.0,110000.0,40000.0,120000.0,2018-10-19,3.7,221.0,"Action, Fighting",1,Bom
PS4,Marvel vs. Capcom: Infinite,Capcom,Capcom,0.0,700000.0,360000.0,190000.0,40000.0,110000.0,2017-09-19,2.99,165.0,"Action, Fighting",1,Regular
PS3,Skylanders: Trap Team,Activision,Toys for Bob,0.0,700000.0,280000.0,300000.0,0.0,120000.0,2014-10-05,,,Unknown,0,Sem Avaliação
PS3,James Bond 007: Blood Stone,Activision,Bizarre Creations,0.0,700000.0,180000.0,370000.0,20000.0,120000.0,2010-11-02,3.42,69.0,"Shooter, Adventure, Action",1,Bom
PS3,Transformers: Revenge of the Fallen,Activision,Luxoflux Corp.,0.0,700000.0,280000.0,300000.0,0.0,120000.0,2009-06-23,2.81,69.0,"Shooter, Action",1,Regular
PS3,MLB 08: The Show,Sony Computer Entertainment,SCE San Diego Studio,0.0,700000.0,640000.0,0.0,0.0,50000.0,2008-03-04,0.0,4.0,Sports,1,Ruim
PS4,Dark Souls II: Scholar of the First Sin,Namco Bandai Games,From Software,1790000.0,690000.0,270000.0,230000.0,90000.0,100000.0,2015-04-07,4.15,1209.0,"Action, RPG",1,Excelente
PS3,Top Spin 4,2K Sports,2K Czech,0.0,690000.0,170000.0,400000.0,0.0,120000.0,2011-03-15,4.39,18.0,Sports,1,Excelente
PS4,Yakuza 6: The Song of Life,Sega,Sega,800000.0,690000.0,160000.0,100000.0,380000.0,50000.0,2018-04-17,4.41,209.0,"Shooter, Adventure, Action",1,Excelente
PS3,IL-2 Sturmovik: Birds of Prey,505 Games,Gaijin Entertainment,0.0,690000.0,340000.0,250000.0,0.0,100000.0,2009-09-08,,,Unknown,0,Sem Avaliação
PS3,The Sly Collection,Sony Computer Entertainment,Sanzaru Games,0.0,690000.0,520000.0,80000.0,10000.0,80000.0,2010-11-09,4.46,21.0,"Arcade, Adventure, Action",1,Excelente
PS3,Prince of Persia: The Forgotten Sands,Ubisoft,Ubisoft Montreal,0.0,690000.0,190000.0,360000.0,10000.0,120000.0,2010-05-18,3.63,469.0,"Adventure, Action",1,Bom
PS4,F1 2015,Codemasters,Codemasters Birmingham,0.0,680000.0,100000.0,450000.0,40000.0,100000.0,2015-07-21,2.69,272.0,"Racing, Sports",1,Regular
PS3,Iron Man,Sega,Secret Level,0.0,680000.0,320000.0,250000.0,0.0,110000.0,2008-05-02,,,Unknown,0,Sem Avaliação
PS4,METRO Redux,Deep Silver,4a-games,0.0,680000.0,220000.0,310000.0,50000.0,100000.0,2014-08-26,,,Unknown,0,Sem Avaliação
PS3,Need for Speed: Shift 2 Unleashed,Electronic Arts,Slightly Mad Studios,0.0,670000.0,200000.0,360000.0,0.0,120000.0,2011-03-29,,,Unknown,0,Sem Avaliação
PS3,Blazing Angels: Squadrons of WWII,Ubisoft,Ubisoft Romania,0.0,670000.0,350000.0,220000.0,0.0,100000.0,2006-12-12,,,Unknown,0,Sem Avaliação
PS3,Unreal Tournament III,Midway Games,Epic Games,0.0,670000.0,330000.0,240000.0,0.0,100000.0,2007-12-11,,,Unknown,0,Sem Avaliação
PS3,Lollipop Chainsaw,Warner Bros. Interactive Entertainment,Grasshopper Manufacture,0.0,670000.0,270000.0,210000.0,110000.0,80000.0,2012-06-12,3.91,151.0,"Adventure, Action",1,Bom
PS3,Spider-Man 3,Activision,Treyarch,0.0,670000.0,260000.0,290000.0,20000.0,110000.0,2007-05-04,3.21,262.0,"Adventure, Action",1,Bom
PS3,Turok,Touchstone,Propaganda Games,0.0,670000.0,350000.0,210000.0,10000.0,100000.0,2008-02-05,,,Unknown,0,Sem Avaliação
PS4,Rocksmith 2014,Ubisoft,Ubisoft San Francisco,0.0,670000.0,380000.0,170000.0,0.0,120000.0,2016-10-04,,,Unknown,0,Sem Avaliação
PS3,Tom Clancy's EndWar,Ubisoft,Ubisoft Shanghai,0.0,670000.0,330000.0,220000.0,10000.0,110000.0,2008-11-04,3.06,76.0,"Strategy, Simulation",1,Bom
PS3,Shaun White Snowboarding,Ubisoft,Ubisoft Montreal,0.0,660000.0,310000.0,240000.0,10000.0,100000.0,2008-11-16,3.71,21.0,"Action, Sports",1,Bom
PS3,The Darkness,2K Games,Starbreeze,0.0,660000.0,200000.0,340000.0,0.0,120000.0,2007-05-25,4.03,188.0,"Shooter, Action",1,Excelente
PS4,Plants vs Zombies: Garden Warfare,Electronic Arts,PopCap Games,0.0,660000.0,240000.0,300000.0,10000.0,110000.0,2014-08-19,,,Unknown,0,Sem Avaliação
PS3,One Piece: Pirate Warriors 2,Namco Bandai Games,Omega Force,0.0,660000.0,0.0,210000.0,420000.0,30000.0,2014-01-01,3.38,14.0,Action,1,Bom
PS3,2014 FIFA World Cup Brazil,EA Sports,EA Canada,0.0,660000.0,150000.0,400000.0,10000.0,100000.0,2014-04-15,0.0,5.0,Sports,1,Ruim
PS3,NHL 13,Electronic Arts,EA Canada,0.0,660000.0,330000.0,230000.0,0.0,100000.0,2012-09-11,3.03,39.0,Sports,1,Bom
PS4,NHL 16,EA Sports,EA Canada,0.0,660000.0,380000.0,160000.0,0.0,120000.0,2015-09-15,,,Unknown,0,Sem Avaliação
PS3,Book of Spells,Sony Computer Entertainment,SCEE London Studio,0.0,660000.0,160000.0,400000.0,0.0,110000.0,2012-11-13,3.48,23.0,"Adventure, RPG, Casual, Arcade, Indie",1,Bom
PS3,Plants vs Zombies: Garden Warfare,Electronic Arts,PopCap Games,0.0,660000.0,220000.0,320000.0,10000.0,110000.0,2014-08-19,,,Unknown,0,Sem Avaliação
PS3,London 2012: The Official Video Game of the Olympic Games,Sega,Sega Studios Australia,0.0,660000.0,60000.0,490000.0,0.0,120000.0,2012-06-26,,,Unknown,0,Sem Avaliação
PS3,Fist of the North Star: Ken's Rage,Tecmo Koei,Tecmo Koei Games,0.0,660000.0,60000.0,30000.0,550000.0,10000.0,2010-11-02,0.0,4.0,Action,1,Ruim
PS4,One Piece: Burning Blood,Namco Bandai Games,Spike Chunsoft,0.0,650000.0,210000.0,260000.0,90000.0,90000.0,2016-05-31,3.15,64.0,"Arcade, Action, Fighting",1,Bom
PS4,Tales of Berseria,Namco Bandai Games,Namco Bandai Games,1240000.0,650000.0,220000.0,100000.0,260000.0,70000.0,2017-01-24,3.98,333.0,"Action, RPG",1,Bom
PS3,Borderlands: The Pre-Sequel,2K Games,Unknown,0.0,650000.0,280000.0,220000.0,50000.0,100000.0,2014-10-14,3.56,1373.0,"Shooter, Action, RPG",1,Bom
PS3,Dead or Alive 5,Tecmo Koei,Team Ninja,0.0,650000.0,230000.0,150000.0,210000.0,70000.0,2015-02-17,3.52,109.0,"Arcade, Fighting",1,Bom
PS4,Yakuza Zero,Sega,Sega,0.0,650000.0,220000.0,160000.0,190000.0,80000.0,2017-01-24,,,Unknown,0,Sem Avaliação
PS3,Tiger Woods PGA Tour 09,EA Sports,EA Tiburon,0.0,650000.0,340000.0,220000.0,0.0,100000.0,2008-08-26,,,Unknown,0,Sem Avaliação
PS3,Aliens: Colonial Marines,Sega,Gearbox Software,0.0,640000.0,200000.0,330000.0,0.0,100000.0,2013-02-12,2.67,118.0,"Shooter, Action",1,Regular
PS4,Batman: Return to Arkham,Warner Bros. Interactive Entertainment,Rocksteady Studios,0.0,640000.0,150000.0,390000.0,10000.0,100000.0,2016-10-18,4.42,155.0,"Adventure, Action",1,Excelente
PS3,Dead Island: Riptide,Deep Silver,Techland,0.0,640000.0,260000.0,210000.0,70000.0,100000.0,2013-04-23,,,Unknown,0,Sem Avaliação
PS3,Lost Planet: Extreme Condition,Capcom,Capcom,0.0,640000.0,310000.0,170000.0,70000.0,80000.0,2008-02-26,3.69,268.0,"Shooter, Adventure, Action",1,Bom
PS3,Sengoku Basara: Samurai Heroes,Capcom,Capcom,0.0,640000.0,170000.0,40000.0,400000.0,20000.0,2010-10-12,3.74,19.0,Action,1,Bom
PS3,LittleBigPlanet 3,Sony Computer Entertainment,Sumo Digital,0.0,640000.0,200000.0,330000.0,10000.0,100000.0,2014-11-18,3.51,719.0,"Platformer, Adventure, Puzzle",1,Bom
PS3,NieR,Square Enix,Cavia Inc.,0.0,630000.0,170000.0,190000.0,200000.0,70000.0,2010-04-27,4.27,138.0,"Action, RPG",1,Excelente
PS3,White Knight Chronicles II,D3 Publisher,Level 5,0.0,630000.0,230000.0,90000.0,270000.0,40000.0,2011-09-13,2.0,6.0,"Action, RPG",1,Regular
PS3,Test Drive Unlimited 2,Atari,Eden Studios,0.0,630000.0,160000.0,350000.0,10000.0,110000.0,2011-02-08,3.8,206.0,"Racing, Arcade",1,Bom
PS3,Wolfenstein,Activision,Raven Software,0.0,630000.0,250000.0,270000.0,0.0,110000.0,2009-08-18,3.78,343.0,"Shooter, Action",1,Bom
PS3,NBA Live 08,Electronic Arts,EA Canada,0.0,630000.0,560000.0,20000.0,10000.0,50000.0,2007-10-01,3.44,16.0,Sports,1,Bom
PS3,Just Dance 3,Ubisoft,Ubisoft Paris,0.0,630000.0,340000.0,210000.0,0.0,90000.0,2011-12-06,3.54,37.0,"Family, Arcade",1,Bom
PS3,Sega Rally Revo,Sega,Sega Racing Studio,0.0,630000.0,70000.0,430000.0,0.0,140000.0,2007-10-09,,,Unknown,0,Sem Avaliação
PS3,Tony Hawk's Project 8,Activision,Neversoft Entertainment,0.0,630000.0,300000.0,230000.0,10000.0,100000.0,2006-11-17,3.41,45.0,"Arcade, Sports",1,Bom
PS4,Plants vs. Zombies: Garden Warfare 2,Electronic Arts,PopCap Games,0.0,630000.0,220000.0,310000.0,0.0,100000.0,2016-02-23,,,Unknown,0,Sem Avaliação
PS4,F1 2017,Deep Silver,Codemasters,0.0,620000.0,40000.0,470000.0,20000.0,90000.0,2017-08-25,3.79,80.0,"Racing, Sports",1,Bom
PS3,Guitar Hero: Metallica,Activision,Neversoft Entertainment,0.0,620000.0,280000.0,240000.0,0.0,100000.0,2009-03-29,4.26,47.0,Arcade,1,Excelente
PS3,NBA 2K9,2K Sports,Visual Concepts,0.0,620000.0,560000.0,0.0,0.0,50000.0,2008-10-07,,,Unknown,0,Sem Avaliação
PS4,NHL 15,EA Sports,EA Canada,0.0,620000.0,320000.0,190000.0,0.0,110000.0,2014-09-09,3.5,38.0,Sports,1,Bom
PS4,LEGO The Hobbit,Warner Bros. Interactive Entertainment,Traveller's Tales,0.0,620000.0,140000.0,390000.0,0.0,100000.0,2014-04-08,3.41,465.0,"Family, Adventure, Action",1,Bom
PS3,Warriors Orochi 3,Tecmo Koei,Omega Force,0.0,620000.0,0.0,40000.0,570000.0,10000.0,2012-03-20,3.7,10.0,"Adventure, Action",1,Bom
PS3,Disney Universe,Disney Interactive Studios,Disney Interactive Studios,0.0,620000.0,300000.0,230000.0,0.0,90000.0,2011-10-25,3.43,56.0,"Adventure, Action",1,Bom
PS4,World of Final Fantasy,Square Enix,Square Enix,0.0,620000.0,240000.0,210000.0,90000.0,90000.0,2016-10-25,3.49,119.0,RPG,1,Bom
PS3,Dragon Ball Z: Ultimate Tenkaichi,Namco Bandai,Spike,0.0,620000.0,270000.0,180000.0,90000.0,70000.0,2011-10-25,2.06,14.0,"Arcade, Fighting",1,Regular
PS3,Start the Party!,Sony Computer Entertainment,Supermassive Games Ltd.,0.0,620000.0,70000.0,410000.0,0.0,130000.0,2010-09-07,3.83,12.0,Arcade,1,Bom
PS3,Wet,Bethesda Softworks,Artificial Mind and Movement,0.0,620000.0,220000.0,270000.0,10000.0,110000.0,2009-09-15,3.42,95.0,"Shooter, Action, Casual, Strategy, Indie",1,Bom
PS3,Rayman Legends,Ubisoft,Ubisoft Montpellier,0.0,610000.0,140000.0,380000.0,0.0,90000.0,2013-09-03,4.16,1558.0,Platformer,1,Excelente
PS3,Vanquish,Sega,PlatinumGames,0.0,610000.0,210000.0,220000.0,110000.0,80000.0,2010-10-19,4.02,561.0,"Indie, Shooter, Adventure, Action",1,Excelente
PS3,Dynasty Warriors 8,Tecmo Koei,Omega Force,0.0,610000.0,120000.0,110000.0,340000.0,50000.0,2013-07-16,3.44,25.0,"Action, Fighting",1,Bom
PS3,Sacred 2: Fallen Angel,CDV Software Entertainment,Ascaron Entertainment,0.0,610000.0,220000.0,230000.0,80000.0,90000.0,2009-05-11,3.12,68.0,"Action, RPG",1,Bom
PS3,Formula 1: Championship Edition,Sony Computer Entertainment,Studio Liverpool,0.0,610000.0,0.0,570000.0,40000.0,0.0,2007-02-27,,,Unknown,0,Sem Avaliação
PS3,Dragon Age: Inquisition,Electronic Arts,BioWare Edmonton,0.0,610000.0,270000.0,180000.0,60000.0,90000.0,2014-11-18,3.8,1552.0,"Strategy, Action, RPG",1,Bom
PS4,Knowledge is Power,Sony Interactive Entertainment,Wish Studio,0.0,610000.0,50000.0,470000.0,0.0,90000.0,2017-10-24,3.72,465.0,Family,1,Bom
PS3,Tony Hawk: RIDE,Activision,Robomodo / Buzz Monkey Software,0.0,610000.0,380000.0,150000.0,0.0,80000.0,2009-11-17,2.0,10.0,"Arcade, Sports",1,Regular
PS4,L.A. Noire,Rockstar Games,Team Bondi,0.0,600000.0,180000.0,320000.0,0.0,100000.0,2017-11-14,4.16,2052.0,"Adventure, Action",1,Excelente
PS3,Kane & Lynch 2: Dog Days,Square Enix,IO Interactive,0.0,590000.0,170000.0,280000.0,50000.0,100000.0,2010-08-17,3.26,515.0,"Shooter, Action",1,Bom
PS3,XCOM: Enemy Unknown,2K Games,Firaxis Games,0.0,590000.0,250000.0,240000.0,0.0,100000.0,2012-10-09,4.2,1577.0,Strategy,1,Excelente
PS3,Alice: Madness Returns,Electronic Arts,Spicy Horse,0.0,590000.0,220000.0,240000.0,40000.0,80000.0,2011-06-14,4.02,565.0,"Adventure, Action",1,Excelente
PS3,Metal Gear Solid V: Ground Zeroes,Konami Digital Entertainment,Kojima Productions,0.0,590000.0,130000.0,130000.0,280000.0,50000.0,2014-03-18,3.9,1707.0,"Shooter, Action",1,Bom
PS3,NHL 11,EA Sports,EA Canada,0.0,590000.0,400000.0,130000.0,0.0,70000.0,2010-09-07,3.6,29.0,Sports,1,Bom
PS3,MLB 11: The Show,Sony Computer Entertainment,SCEA San Diego Studios,0.0,590000.0,550000.0,0.0,0.0,50000.0,2011-03-08,,,Unknown,0,Sem Avaliação
PS3,The Fight: Lights Out,Sony Computer Entertainment,ColdWood Interactive,0.0,590000.0,290000.0,210000.0,0.0,90000.0,2010-11-09,0.0,4.0,"Arcade, Fighting",1,Ruim
PS3,Pro Evolution Soccer 2015,Konami Digital Entertainment,PES Productions,0.0,590000.0,100000.0,200000.0,230000.0,60000.0,2014-11-11,3.41,111.0,Sports,1,Bom
PS4,Hidden Agenda,Sony Interactive Entertainment,Supermassive Games Ltd.,0.0,590000.0,80000.0,420000.0,0.0,90000.0,2017-10-24,3.31,213.0,"Adventure, Action",1,Bom
PS3,Doom 3 BFG Edition,Bethesda Softworks,Unknown,0.0,580000.0,260000.0,220000.0,0.0,100000.0,2012-10-16,,,Unknown,0,Sem Avaliação
PS3,Disgaea 4: A Promise Unforgotten,NIS America,Nippon Ichi Software,0.0,580000.0,270000.0,110000.0,140000.0,60000.0,2011-09-06,0.0,2.0,"Strategy, RPG",1,Ruim
PS3,F1 2013,Codemasters,Codemasters Birmingham,0.0,580000.0,10000.0,470000.0,30000.0,80000.0,2013-10-08,3.12,81.0,"Racing, Sports",1,Bom
PS3,Sly Cooper: Thieves in Time,Sony Computer Entertainment,Sanzaru Games,0.0,580000.0,350000.0,130000.0,0.0,100000.0,2013-02-05,3.72,215.0,"Arcade, Adventure",1,Bom
PS3,NCAA Football 09,EA Sports,EA Tiburon,0.0,580000.0,540000.0,0.0,0.0,50000.0,2008-07-15,3.23,13.0,Sports,1,Bom
PS3,Middle-Earth: Shadow of Mordor,Warner Bros. Interactive Entertainment,Monolith Productions,0.0,580000.0,220000.0,260000.0,10000.0,90000.0,2014-11-18,3.91,2529.0,"Action, RPG",1,Bom
PS3,NHL 12,EA Sports,EA Canada,0.0,580000.0,360000.0,160000.0,0.0,70000.0,2011-09-13,3.23,43.0,Sports,1,Bom
PS4,Dragon Quest Builders: Revive Alefgard,Square Enix,Square Enix,0.0,580000.0,120000.0,170000.0,240000.0,60000.0,2016-10-11,,,Unknown,0,Sem Avaliação
PS4,Call of Duty: Modern Warfare Remastered,Activision,Infinity Ward,0.0,580000.0,170000.0,300000.0,30000.0,90000.0,2017-06-27,3.97,1131.0,"Shooter, Action",1,Bom
PS4,NHL 18,EA Sports,EA Canada,0.0,570000.0,310000.0,160000.0,0.0,100000.0,2017-09-15,,,Unknown,0,Sem Avaliação
PS4,The Lego Ninjago Movie Videogame,Warner Bros. Interactive Entertainment,Traveller's Tales,0.0,570000.0,160000.0,320000.0,0.0,90000.0,2017-09-22,,,Unknown,0,Sem Avaliação
PS3,BlazBlue: Calamity Trigger,Aksys Games,Arc System Works,0.0,570000.0,360000.0,100000.0,60000.0,60000.0,2009-06-30,,,Unknown,0,Sem Avaliação
PS3,NHL 10,EA Sports,EA Canada,0.0,570000.0,380000.0,120000.0,0.0,70000.0,2009-09-15,3.4,42.0,Sports,1,Bom
PS3,Top Spin 3,2K Sports,Pam Development,0.0,570000.0,80000.0,370000.0,0.0,120000.0,2008-06-23,3.33,12.0,Sports,1,Bom
PS3,Zumba Fitness,Majesco,"Pipeworks Software, Inc.",0.0,570000.0,280000.0,210000.0,0.0,70000.0,2010-11-18,0.0,2.0,"Arcade, Sports",1,Ruim
PS4,Rock Band 4,Harmonix Music Systems,Harmonix Music Systems,0.0,570000.0,410000.0,60000.0,0.0,100000.0,2015-10-06,4.2,84.0,Simulation,1,Excelente
PS4,Resident Evil: Revelations 2,Capcom,Capcom,0.0,570000.0,140000.0,250000.0,110000.0,70000.0,2015-02-24,,,Unknown,0,Sem Avaliação
PS3,NHL 14,EA Sports,EA Canada,0.0,570000.0,280000.0,190000.0,0.0,100000.0,2013-09-10,3.22,46.0,Sports,1,Bom
PS3,Rock Band 3,MTV Games,Harmonix Music Systems,0.0,570000.0,430000.0,90000.0,0.0,60000.0,2010-10-26,4.15,125.0,Arcade,1,Excelente
PS4,Sonic Forces,Sega,Sonic Team,0.0,560000.0,150000.0,310000.0,10000.0,90000.0,2017-11-07,2.82,327.0,"Platformer, Adventure, Action",1,Regular
PS3,WWE 2K16,Take-Two Interactive,Yuke's,0.0,560000.0,240000.0,230000.0,0.0,90000.0,2015-10-27,2.93,164.0,"Action, Simulation, Sports",1,Regular
PS4,Kingdom Come: Deliverance,Deep Silver,Warhorse Studios,0.0,560000.0,180000.0,280000.0,0.0,90000.0,2018-02-13,4.04,1430.0,"Adventure, Action, RPG",1,Excelente
PS4,Just Cause 4,Square Enix,Avalanche Studios,0.0,560000.0,180000.0,260000.0,30000.0,90000.0,2018-12-04,3.04,516.0,"Adventure, Action",1,Bom
PS4,DOOM VFR,Bethesda Softworks,id Software,0.0,560000.0,220000.0,250000.0,0.0,90000.0,2017-12-01,3.61,91.0,"Shooter, Action",1,Bom
PS3,Enslaved: Odyssey to the West,Namco Bandai,Ninja Theory,0.0,560000.0,240000.0,230000.0,10000.0,80000.0,2010-10-05,4.01,311.0,"Adventure, Action",1,Excelente
PS4,Everybody's Golf,Sony Interactive Entertainment,Clap Hanz,0.0,560000.0,120000.0,220000.0,170000.0,60000.0,2017-08-29,,,Unknown,0,Sem Avaliação
PS3,Tom Clancy's HAWX,Ubisoft,Ubisoft Romania,0.0,560000.0,210000.0,220000.0,50000.0,90000.0,2009-03-03,,,Unknown,0,Sem Avaliação
PS4,The Amazing Spider-Man 2 (2014),Activision,Beenox,0.0,560000.0,200000.0,260000.0,20000.0,90000.0,2014-04-29,,,Unknown,0,Sem Avaliação
PS3,Disney Infinity 3.0,Disney Interactive Studios,Avalanche Software,0.0,560000.0,220000.0,250000.0,0.0,90000.0,2015-08-30,0.0,0.0,"Adventure, Action, Fighting, Puzzle, Platformer",1,Ruim
PS3,Spec Ops: The Line,2K Games,Yager Development,0.0,550000.0,190000.0,240000.0,40000.0,70000.0,2012-06-26,4.1,1933.0,"Shooter, Action",1,Excelente
PS3,Tiger Woods PGA Tour 13,Electronic Arts,EA Tiburon,0.0,550000.0,240000.0,220000.0,0.0,80000.0,2012-03-27,0.0,2.0,Sports,1,Ruim
PS3,Ratchet & Clank: Quest for Booty,Sony Computer Entertainment,Insomniac Games,0.0,550000.0,0.0,520000.0,0.0,30000.0,2008-09-12,,,Unknown,0,Sem Avaliação
PS3,Disgaea 3: Absence of Justice,NIS America,Nippon Ichi Software,0.0,550000.0,360000.0,30000.0,110000.0,50000.0,2008-08-26,3.67,6.0,"Strategy, RPG",1,Bom
PS3,Legends of WrestleMania,THQ,Yuke's,0.0,550000.0,300000.0,170000.0,0.0,70000.0,2009-03-24,,,Unknown,0,Sem Avaliação
PS4,Lords of the Fallen,Namco Bandai Games,DECK13 Interactive,0.0,550000.0,200000.0,240000.0,20000.0,90000.0,2014-10-28,3.41,66.0,"Action, RPG",1,Bom
PS3,NBA 2K8,2K Sports,Visual Concepts,0.0,550000.0,500000.0,10000.0,0.0,50000.0,2007-10-02,,,Unknown,0,Sem Avaliação
PS4,Rory McIlroy PGA Tour,Electronic Arts,EA Tiburon,0.0,550000.0,190000.0,270000.0,0.0,90000.0,2015-07-14,0.0,1.0,Sports,1,Ruim
PS4,Sniper Elite 4,Rebellion Developments,Rebellion Developments,0.0,550000.0,210000.0,250000.0,0.0,90000.0,2017-02-14,3.58,732.0,"Shooter, Adventure, Action",1,Bom
PS4,Project CARS 2,Namco Bandai Games,Slightly Mad Studios,0.0,550000.0,100000.0,350000.0,20000.0,80000.0,2017-09-22,3.6,226.0,"Racing, Simulation, Sports",1,Bom
PS3,Tales of Symphonia Chronicles,Namco Bandai Games,Namco,0.0,540000.0,210000.0,130000.0,130000.0,70000.0,2014-02-25,0.0,5.0,RPG,1,Ruim
PS3,Time Crisis: Razing Storm,Namco Bandai,Nex Entertainment,0.0,540000.0,180000.0,210000.0,70000.0,80000.0,2010-10-19,0.0,4.0,Arcade,1,Ruim
PS3,Bulletstorm,Electronic Arts,People Can Fly,0.0,540000.0,240000.0,200000.0,10000.0,90000.0,2011-02-22,4.08,856.0,"Shooter, Action",1,Excelente
PS3,F.E.A.R.,Vivendi Games,Day 1 Studios,0.0,540000.0,180000.0,270000.0,0.0,90000.0,2007-04-24,4.27,1024.0,"Shooter, Action",1,Excelente
PS3,NBA Live 10,EA Sports,EA Canada,0.0,540000.0,460000.0,30000.0,10000.0,50000.0,2009-10-06,3.0,8.0,Sports,1,Bom
PS3,Dynasty Warriors: Gundam 3,Tecmo Koei,Omega Force,0.0,540000.0,110000.0,50000.0,360000.0,20000.0,2011-06-28,3.2,8.0,Action,1,Bom
PS3,The Walking Dead: Survival Instinct,Activision,Terminal Reality,0.0,540000.0,280000.0,170000.0,0.0,90000.0,2013-03-19,2.22,74.0,"Shooter, Action",1,Regular
PS3,FIFA 18,EA Sports,EA Vancouver,0.0,540000.0,60000.0,400000.0,10000.0,80000.0,2017-09-29,,,Unknown,0,Sem Avaliação
PS3,Kidou Senshi Gundam: Extreme VS,Bandai,Bandai Namco Games,0.0,540000.0,0.0,0.0,540000.0,0.0,2011-12-01,,,Unknown,0,Sem Avaliação
PS4,F1 2018,Codemasters,Codemasters Birmingham,0.0,530000.0,50000.0,390000.0,10000.0,80000.0,2018-08-24,3.32,198.0,"Racing, Indie, Action, Sports",1,Bom
PS3,Terminator Salvation,Warner Bros. Interactive,GRIN,0.0,530000.0,130000.0,290000.0,10000.0,100000.0,2009-05-19,2.49,97.0,"Shooter, Action",1,Regular
PS3,Michael Jackson: The Experience,Ubisoft,Ubisoft Montreal,0.0,530000.0,250000.0,190000.0,0.0,90000.0,2011-04-12,,,Unknown,0,Sem Avaliação
PS4,LEGO The Incredibles,Warner Bros. Interactive Entertainment,Traveller's Tales,0.0,530000.0,180000.0,270000.0,0.0,90000.0,2018-06-15,3.4,70.0,"Adventure, Action",1,Bom
PS3,Madden NFL 07,EA Sports,EA Tiburon,0.0,530000.0,480000.0,0.0,10000.0,40000.0,2006-11-14,,,Unknown,0,Sem Avaliação
PS3,Stuntman: Ignition,THQ,Paradigm Entertainment,0.0,520000.0,170000.0,260000.0,0.0,100000.0,2007-09-17,3.3,52.0,"Racing, Action",1,Bom
PS3,Kung Fu Panda,Activision,Luxoflux,0.0,520000.0,210000.0,210000.0,0.0,90000.0,2008-06-03,3.17,103.0,"Action, Fighting, Arcade, Family, Platformer",1,Bom
PS3,Way of the Samurai 3,Agetec,Acquire,0.0,520000.0,180000.0,80000.0,220000.0,40000.0,2009-10-13,3.33,30.0,"Adventure, Action",1,Bom
PS4,Skylanders: Trap Team,Activision,Toys for Bob,0.0,520000.0,250000.0,180000.0,0.0,90000.0,2014-10-05,,,Unknown,0,Sem Avaliação
